Sea_Surface_Temperature,Atmospheric_Pressure,Humidity,Wind_Shear,Latitude,Proximity_to_Coastline,Cyclone
27.8000969581,989.9807053908,77.5319443213,8.9403996482,18.7828671396,0.7001542112,1
27.278357705,997.7542372299,62.8891739309,7.211795139,21.2463466543,1.2533129319,1
28.8653013739,1000.0815627101,79.0796766151,14.6341724526,17.4292884531,1.0003583604,1
27.4300533137,988.322802044,85.7120820065,15.3920179794,11.8466816492,1.0613558242,1
29.5313459627,995.8343632489,80.7051931359,13.6681562216,24.2938095766,0.5534346024,1
29.7502013496,995.8962687655,84.5961205827,12.2363540239,20.3617875684,0.8117033215,1
27.2249569809,1005.1352414272,62.8942903097,18.2165772253,16.8596949551,1.1781225015,1
27.6577192499,1000.6860262672,73.7591854527,9.1588762452,20.0158046236,0.8552896432,1
26.1966433166,980.9317062811,82.167250218,16.4304908156,21.8157014388,0.8667520764,1
26.9482815647,993.4181890447,62.8950557278,19.3119746236,23.4461555097,1.4855241333,1
28.2162335338,1007.9249859253,60.2139595478,16.2235820927,7.7944113396,0.9245726072,1
29.7347156245,996.2715968057,81.0982585489,7.1168917745,21.2028018149,1.1338498187,1
29.6584658181,986.2595573948,86.6109134495,6.1804786506,8.2786344191,0.8012312948,1
27.8535640352,997.9829162608,66.8509364266,16.1245672793,18.2474371983,1.1881176592,1
26.5127522912,992.7606948881,69.8882429496,16.2256287414,22.6343461279,0.6964413152,1
28.45538378,982.6315292516,75.6614839841,15.6998259425,17.4940133881,0.8780249494,1
26.4117845788,1001.570684613,80.1555518717,15.6314844852,11.4887645727,0.5257424097,1
27.3641914913,1004.0991372055,95.89193983,12.7732747345,5.616492374,0.5130102134,1
29.7790003208,994.6764874606,73.677379743,18.8632765226,16.6284978974,0.7193204012,1
27.7155497254,999.5679201783,89.0852478753,5.0107528806,8.2905074479,0.7634734457,1
26.1512805462,983.6915637077,99.4539969178,9.7282510607,7.1398252235,1.354568664,1
27.027809198,980.6272853701,68.9236007378,5.847735362,13.630162397,1.0159458785,1
27.013975013,1008.2161190331,96.2377587171,13.5020915752,12.6229376407,1.2275793221,1
27.8065559821,1005.7018983952,97.7637914372,10.0391923007,6.9011307367,0.9134657667,1
26.8248108636,1006.2968147237,66.3314502424,11.8349123233,18.8372781632,1.3690990687,1
28.2732766043,993.1852334134,62.6896253621,11.9703420267,17.2908203644,0.9940116706,1
26.4738468204,980.4091953751,72.1287818687,15.4698570725,10.9150566924,0.9211189044,1
27.6420911374,986.940461396,65.4548442012,7.9503283735,8.9626148365,1.1272584006,1
27.2655016296,1009.1943413428,67.7486820311,10.1874285546,5.1690299212,0.5319944601,1
29.7607193389,1006.7622305328,81.4208766434,13.1539336237,12.7410002387,0.5447683887,1
26.2161905094,993.7169125886,81.9848920442,18.317264605,21.4529585439,0.8940836485,1
27.2664097393,992.004658186,66.0198199229,12.5535511161,13.8306802076,1.3487675853,1
28.8242324586,994.7136322556,70.3078259276,18.2739012027,9.4229522022,1.3031330889,1
26.1765822483,1009.7627656109,65.2140671886,16.941027881,14.8443236657,0.9129111896,1
28.1499750147,981.4789898723,60.0938989547,8.671998095,7.4252978672,0.910960608,1
28.5913481544,1001.3621597674,67.1380269639,6.1938222106,10.2133276512,1.3634914505,1
29.0900903671,985.0650081996,92.8720583702,16.5387583886,11.7440407034,0.6218892121,1
28.0390282676,997.5578262653,74.3735596206,12.1303860152,17.8201211464,0.663920262,1
27.5256352396,984.2260581185,84.9977508163,15.9330576423,10.5774385252,0.5632626718,1
28.4120554535,981.7139815803,95.7509675105,12.9471358561,21.6314785182,0.5385915619,1
29.5155245837,989.4479968238,65.1591563171,12.0269185563,5.6194120685,0.5327998743,1
27.6813415568,1006.853000872,99.3060964597,14.5557133026,23.1169878,0.6537493121,1
29.6869066778,1002.7240715217,89.2682109089,15.6377105569,9.2201338342,0.7197227501,1
27.7546867872,1003.4600547678,91.3581007239,11.7989265879,21.772435924,0.7284258523,1
27.0960471215,989.4452346623,64.6721643094,9.0973943055,14.1065749962,0.6044803168,1
25.7621433916,1017.1820751103,34.7877099332,28.4514480981,22.2745104227,1.2573654584,0
25.5480786964,1000.9927801893,71.9704018805,18.9634169404,19.4247563961,1.7722402759,0
23.7857054951,1015.4431731016,52.8162961911,27.8818273852,31.8361741806,1.4105048213,0
21.8406759349,1010.152053314,71.3108687888,14.5526507164,31.1219349592,1.642209637,0
21.9650525924,1002.7319861342,69.7192112546,11.9793724682,32.1021884399,1.9730453495,0
27.8378746782,1006.7069005113,32.0489111125,24.1012656841,17.0150568792,1.0311749091,0
26.9615735239,1003.4663132278,36.3655939373,13.5134459594,28.8633872051,1.3976349857,0
22.69050182,1005.8621001696,54.0324014156,21.0365746707,20.14237008,1.1697584982,0
27.7252253981,1000.3714030627,54.0562845908,16.6673567623,26.4132915796,1.4148468503,0
25.8617873233,1017.1469068772,71.6635641018,14.9991796248,26.7038957079,1.4860575419,0
22.5102571464,1003.5461099404,40.6900605331,12.110272928,28.2145478622,1.7296784136,0
20.41636671,1022.1061293482,73.1337581473,18.8664064155,34.5215666495,1.9053218284,0
20.6643100625,1004.7762967177,52.0377471721,21.6951361667,34.7652423029,1.0474156361,0
26.4093720264,1015.1095179771,39.9271429434,19.8965691324,30.4082357414,1.3052145301,0
27.7899406563,1016.5840652739,50.4118759673,15.6092644841,19.8436689119,1.529833889,0
22.3198991412,1015.7226286231,35.8969337437,23.0988220913,15.0048586887,1.9336153778,0
26.9388371129,1005.8402258009,68.9185952273,22.1714318635,22.4721131907,1.0635357224,0
23.1699787745,1024.0954415297,56.9490437225,15.7575900667,29.0705668036,1.3739387136,0
27.6075308149,1000.5550703247,45.1861925816,28.421389726,20.0450566771,1.8238017499,0
20.825174087,1023.5755177412,69.7536440591,13.625005111,22.6991744528,1.7832900924,0
27.7022784638,1003.1663968212,51.0315118439,19.6188321617,22.2637824743,1.6855386206,0
23.489715337,1004.8698450661,70.8016751151,26.051214963,20.969013223,1.2881521358,0
21.8880634426,1018.2628663507,32.016261986,11.8953694207,18.0588637295,1.9958023678,0
22.3104797596,1003.7317003167,42.0498128998,28.7225114308,22.2963619262,1.3949902705,0
22.6800685597,1005.1820630638,48.8898411955,16.3336871203,20.7916540934,1.065892165,0
21.5303132536,1010.1851317903,76.8474626954,17.5450397143,20.1017444484,1.0585366001,0
22.4433079883,1003.9415256699,38.7005224008,25.2151861677,26.1562025147,1.5065499999,0
24.5026418977,1007.8341923614,44.7554430092,24.6680369867,18.8516326492,1.8977958064,0
22.7991637092,1013.7829347666,47.977157226,12.5160467269,25.5028170354,1.4518690447,0
26.3755800321,1014.7606525777,34.8458663533,20.9604299446,30.8540681156,1.1526581645,0
25.6813861327,1016.933546152,31.221344147,18.2349533518,28.3882412851,1.590871923,0
27.3056476945,1019.9450593052,76.0728868108,29.5701193387,27.4548255275,1.8598544903,0
22.0145176161,1024.5257372279,60.6853984772,25.8707480446,18.6691576952,1.021986522,0
26.5350238872,1000.3487254673,62.8559419531,17.3018784046,28.9206281398,1.1079624481,0
20.557166942,1014.7234005641,56.0327676867,24.8440201824,23.4489158006,1.0264469026,0
22.6844576136,1024.4005039381,73.6777788114,16.5875613407,31.9459349107,1.0179578638,0
20.5960836945,1012.7598180337,78.4719687838,23.8641908444,18.7872175158,1.84143976,0
24.9415566895,1016.1105792408,31.4168725192,26.5706051916,20.1807028821,1.2148546064,0
20.3226412884,1005.0284135648,38.9314438377,16.7549599347,25.17077783,1.270674606,0
20.2333653486,1015.1275405559,49.7872414924,15.9734431478,29.934866156,1.4949827947,0
21.047450017,1017.405535903,40.3036889969,18.8245933818,31.5061680485,1.903097507,0
26.9138448181,1011.614569111,67.2184102152,22.3889014764,23.6361020157,1.4624568171,0
27.5277263027,1012.1593025206,53.1309635967,25.7014372313,26.0897822864,1.467758231,0
27.7445800233,1018.824654826,70.558130194,10.6565099764,27.9324226732,1.0492736536,0
26.8195110851,1013.7100234186,39.8656985288,16.345104329,25.6171806858,1.1585361585,0
26.501544347,1003.3150997687,41.6698134729,19.0674121121,30.2722095923,1.789864621,0
24.9467704564,1002.8274934856,37.8165719196,18.740674509,29.8708853927,1.388133081,0
21.3660822676,1005.6709275581,58.7750509235,18.468776098,18.413548706,1.8525387409,0
22.0635160543,1012.2878556458,78.776366451,16.664834811,16.803914004,1.0896317733,0
27.6738834826,1017.8915663018,69.4079894068,24.0820872154,23.9982556217,1.9568356675,0
23.9922893832,1023.2883762289,59.1666454994,20.7676837379,19.1857552306,1.2415062269,0
24.0777853728,1009.4989988065,52.4242614001,29.6129643913,24.0436587872,1.0479577324,0
26.2032761167,1014.2670793768,68.0352403022,12.9972559777,20.0728494868,1.0115260141,0
21.0427257886,1007.7317027875,35.8439380295,29.7171688082,17.606478934,1.5877032283,0
20.5123481909,1021.5608532535,78.0749839619,14.9349484133,15.4426890206,1.4139260581,0
22.1604677288,1005.1709277654,62.7011538829,18.3243406206,28.7821816297,1.8586720549,0
20.939807191,1019.6416650486,63.6758393409,12.3002187366,23.8309457776,1.1416113506,0
25.1426671265,1009.5495011366,77.8407335295,16.5994979058,33.029717022,1.8035417768,0
27.9648336144,1006.3165750543,51.8388584662,20.4036147313,15.3052967929,1.2819368843,0
23.5487976105,1004.2775619603,73.6627178346,24.0982226546,28.0018490228,1.9562211736,0
20.0241669708,1006.1983112452,76.3895739688,28.642678308,30.315266421,1.5138758348,0
21.8526639303,1004.5304510903,70.5151649562,12.7007627336,33.7715647917,1.9779934237,0
27.9543038861,1013.8904288671,38.5071370089,16.3220977588,21.1864844872,1.9722297092,0
21.2269186193,1018.3331977179,30.020514472,21.923653388,20.7586818819,1.6516797949,0
25.7008112584,1017.2007629738,45.9658440011,15.0440480432,33.4659901654,1.8461938662,0
23.6185878211,1010.6097254518,37.83814738,18.5281211298,15.4500865486,1.7813562184,0
25.440368451,1015.8789247216,75.4777714219,10.3606401965,30.7469769682,1.3238955526,0
21.0900045207,1022.1890767954,53.5381196194,27.5623039397,28.4838423323,1.6591555446,0
23.1844387254,1012.8408345982,70.1522762338,17.4730059275,16.9138023212,1.0910363149,0
25.1856734196,1010.3298619701,50.2809695128,23.5910367315,26.874115659,1.8282127579,0
21.3642431152,1022.435476252,62.8073045924,27.6370960164,25.8406669019,1.8999095434,0
23.585286987,1006.8603157909,49.6585217282,17.7552865706,20.3715920867,1.0698619207,0
25.4208894568,1004.3205012864,47.2252946697,11.2308606827,30.3684214223,1.2215271519,0
23.7083827141,1011.7581011984,73.678765288,25.2559810575,28.4149440094,1.009538954,0
23.2231202484,1022.6810791819,67.0156515422,20.8568274867,21.9554019521,1.6553831995,0
23.3469043074,1017.8538286598,73.061611363,13.0936969637,23.1604018257,1.2498674653,0
25.1220073196,1021.9372310433,50.9065799897,28.2203139996,17.121840999,1.9503797515,0
27.6666214919,1002.4426818847,30.7499250189,13.2220004651,18.5999923322,1.8484177264,0
20.1632128855,1015.1122245565,43.8512724435,27.2466983288,28.7351144056,1.2214935489,0
20.2783935989,1010.2312393446,44.4596575983,26.1795549923,24.1404790439,1.604259516,0
26.6172651874,1010.6250603531,43.7723339895,15.3006983628,23.9829640546,1.0911373391,0
25.7488299255,1005.3434171996,39.8476815104,18.2551664055,26.6771653462,1.4489117226,0
24.2973545728,1005.0883880621,37.7875811433,27.6084380575,23.2418721927,1.4979763026,0
24.4333577729,1013.9710217739,65.3515584661,13.5496366998,31.2146093046,1.1359327474,0
23.981196436,1005.3544063185,33.0036584177,16.5100667625,29.1986614687,1.143834471,0
20.0739327072,1020.2039262256,38.8097203082,22.1243328444,26.7097187663,1.0869395607,0
21.7836000685,1004.701464162,51.400967622,23.1656756685,15.241398706,1.6057594894,0
27.702963952,1014.7367700773,53.5586279689,21.468032518,31.567562912,1.2372543637,0
22.1010688989,1012.6105259929,67.2024725614,20.0643841437,29.4716140088,1.2894978651,0
25.3130059143,1010.6647975264,74.4559677864,26.9045111632,28.8301109163,1.4957170101,0
22.5060059239,1018.8416534477,41.0033127392,17.7706229601,29.4884468054,1.2147445024,0
22.8477471267,1007.1026037307,38.8044643972,24.8666582713,24.0833494034,1.9820773786,0
23.1287379532,1001.9995620699,34.4912876286,21.8150744271,23.3751798097,1.0539325828,0
24.1323720831,1012.6184868845,37.4774659278,12.0767877222,17.0205649298,1.1964826524,0
22.0114412175,1004.3393036038,77.8917652224,27.092349263,21.5513258784,1.4918759595,0
20.1568842598,1016.7842002224,56.1579074909,27.972778566,31.0821849212,1.1271811892,0
23.1884737932,1004.2538160286,42.7360250229,15.2649234966,23.2282186352,1.1263701419,0
27.7895370788,1005.7659660054,68.6436968191,16.7793985235,32.1577837049,1.6588554042,0
24.5315494807,1011.7939077348,54.7909736324,24.6447582818,28.3636132392,1.057788197,0
21.1252267139,1017.9157984176,51.8640824122,18.0709724163,25.1354008144,1.4766204563,0
26.1089223917,1006.4566089472,54.039308409,29.8403193879,31.8271354261,1.7678609231,0
20.3240733835,1003.0727795636,40.153529646,18.0390384923,21.9253210158,1.7093142948,0
24.6894588327,1008.9310492043,58.8526670857,16.8453118558,34.8560795637,1.0723483838,0
27.0282459937,1007.5458665223,62.5148487037,16.5801145932,20.2422594403,1.4107004006,0
25.7633285527,1012.7884048559,77.1782608578,10.8376078768,26.6844957766,1.0491585236,0
24.5879966795,1021.3407482132,42.096386406,27.5258469705,29.6490925827,1.6571976616,0
23.5122339518,1001.1220254118,76.0056906661,19.4059244538,28.7964214266,1.1243453174,0
21.7141744745,1001.6122670114,58.7146769854,22.440589585,31.3420426601,1.6156243967,0
20.1020518377,1017.3807413937,50.899960846,21.3111496645,22.0047322865,1.1339748667,0
25.3720944582,1000.1089894989,76.2325552703,12.2500826648,21.660152661,1.2143000723,0
24.6809732874,1011.0728524511,31.7087794521,16.3930412451,28.7940306972,1.6981169241,0
22.4877841711,1002.4915980519,43.6233592017,26.6357060037,24.8769402948,1.1400448121,0
22.5766446025,1014.4646337148,33.7546822903,28.8671459742,33.2516843585,1.7554372725,0
24.8537566383,1015.6695954263,61.9001617608,22.5744277405,34.7282803697,1.7769463884,0
26.9797025207,1005.3909940682,34.1902079548,19.657888732,31.583635599,1.5708530255,0
24.2165675081,1000.9550695939,60.7607448298,26.5608657155,26.8866346785,1.1641849641,0
20.9877085898,1024.5012985744,49.6859584827,14.5484345745,28.3520342717,1.643552123,0
20.7040482201,1022.3383645875,49.4633198405,16.2673881286,22.801321315,1.9292609752,0
22.4276257316,1021.5983951865,69.0761564767,28.6161534469,26.5391830024,1.8240944905,0
20.0425935246,1014.1204790722,46.9601715636,16.4536741416,32.0296889863,1.8531729786,0
22.116776895,1012.9875463691,52.5268269534,10.2328979901,28.2304864829,1.7362798988,0
24.5707162276,1001.6687563713,35.8222762042,21.9294915509,16.5929025807,1.5543225981,0
22.6299679068,1018.0108425557,62.1885304051,16.6563672218,27.9739008507,1.5534277008,0
20.0911173447,1017.4126795869,48.8020895555,28.8521942032,26.7538893906,1.2037173933,0
22.7230787014,1011.9141985895,44.8032755019,20.2985899078,34.5542562565,1.9319441397,0
27.3086240912,1013.1340120455,66.2455135918,18.7209659595,21.8115187484,1.5782297862,0
23.9850373935,1014.4884092288,44.3330290644,17.3391566363,16.0455274454,1.0742468593,0
20.8301976691,1020.3232101349,31.9436848508,23.1788558787,32.4309136142,1.3055764593,0
24.1411114855,1009.5489504761,58.2150532335,12.2906573665,23.5111175539,1.7102098483,0
22.911195252,1020.8318576257,52.713536218,24.3911682653,31.9223837111,1.2117167785,0
21.162288078,1007.9073087181,78.8035293016,15.1366314913,15.6004045143,1.5713200154,0
27.6249969001,1012.9184011235,70.9553663089,20.9425528514,21.3001655038,1.9505939659,0
26.873042878,1005.7088903545,41.005491501,14.0234593423,32.053323062,1.3927351142,0
24.0350456344,1011.6082936199,42.669905378,20.100560923,17.6362074699,1.751679767,0
23.3829472725,1012.9287590571,48.499944298,24.8155973432,30.2657038041,1.2045043387,0
22.7037598339,1011.7461358746,46.5396495714,25.0988040032,17.7646417357,1.9799144328,0
21.8070513035,1015.3039664736,51.648652492,11.420491353,29.043286573,1.8721060637,0
22.3114961333,1002.1562292826,76.8282805829,17.5639269906,30.8400625226,1.7161645382,0
21.0833507985,1007.2823436801,37.2355318068,26.224611168,29.3480711081,1.5277722091,0
24.3202335381,1011.5258392025,46.2945071697,19.5131006185,34.7198314434,1.8621529583,0
27.1130442856,1011.6962295823,62.8722163589,27.9013344587,34.2352495669,1.6010826654,0
25.6784377062,1023.7648003269,42.2308137026,24.9226195648,20.3711428124,1.5522222802,0
25.2877905652,1008.0725267145,54.0636975914,22.3470850198,18.967450797,1.51146754,0
25.8713629623,1010.2761798389,47.7565882013,18.1432859693,25.8836023188,1.4971538159,0
21.0782862793,1012.4018869625,38.455195021,12.5227157259,27.099000263,1.4017936703,0
27.2718471353,1015.9482622395,68.4584934762,17.3712493806,31.4092258032,1.1721942674,0
22.167705663,1007.1406649921,43.5454611623,27.1081632421,16.5219997796,1.1998729746,0
21.8548769111,1019.9485797313,58.1563296946,10.1154132259,23.157698537,1.6761417886,0
25.616777507,1018.0223304763,66.4235472779,10.0010565386,31.2841753411,1.0156432953,0
27.4708703663,1020.2447132172,71.8609571479,11.8657476944,34.1983337928,1.5705614046,0
27.565037422,1011.0734280434,59.9646783155,19.5267658699,16.5216945353,1.6869524414,0
26.3352523074,1014.5754661861,75.4458872061,28.8398289377,23.0474107908,1.3294166574,0
24.2949457438,1022.7698732628,72.3277161233,12.5499945334,26.7853467751,1.2663776414,0
27.1956246764,1023.1841602365,50.130571917,27.8060511423,29.7363366366,1.1225831565,0
27.4234736099,1011.3524148344,66.7243520161,17.3434762886,17.0106071738,1.6899643571,0
22.6778826126,1017.3872114795,64.9317794716,24.0787181466,33.2977230024,1.4502651935,0
21.5950465521,1007.6913771839,32.1167246259,22.6707058723,21.0831050897,1.3272211832,0
21.9375671361,1004.2264437284,68.7429201091,12.5941251598,25.1386023215,1.6332834823,0
26.4857653836,1001.1187858482,44.822036239,15.6026823755,20.7835650771,1.5218844619,0
25.3096358314,1009.5275128403,65.9735115657,16.7233067716,25.8237611171,1.0797891236,0
23.3437563487,1023.5728177848,66.0755889922,11.76253139,29.6460154122,1.8202929606,0
23.2328787819,1005.5375262714,55.6011694554,20.9768351119,26.3014758296,1.9022456231,0
27.0057362925,1020.0354202727,77.1714053633,11.9698928336,24.9011189131,1.5051657115,0
25.9842779147,1003.4739976312,42.6206906488,24.6355219008,22.0271186931,1.3498616942,0
25.6665923926,1009.1961795286,57.7631661304,11.9986375411,22.397772513,1.7253896017,0
21.6772873769,1022.1168746238,60.8112125803,18.574502835,33.846018758,1.2080245627,0
22.7016861978,1020.2418564522,64.7838831608,25.3156858543,29.3295252528,1.2112629169,0
25.0614162787,1024.40034814,45.5300485698,19.2193918443,25.8301256424,1.7617427065,0
20.4663776309,1024.9605308481,67.620122686,27.2780663259,32.1257025609,1.3477378356,0
27.0113675488,1005.0413802817,33.912104929,25.7623787989,18.2530443638,1.6867677956,0
24.1606614657,1020.7562548195,50.9624624659,13.8798791245,25.1032803659,1.8055808264,0
26.3308217892,1014.5341639301,69.0392741683,13.8354691659,32.4726764527,1.2466884297,0
25.562551597,1010.2361984407,73.8156984958,15.9595958932,21.0131128112,1.3759383754,0
24.2789820461,1021.9149529709,75.6242527115,15.3194812931,25.9828803048,1.9986173192,0
21.8832579907,1018.1744967837,48.9015531117,10.1621639377,24.2113201512,1.0225696966,0
25.4954193342,1007.3500847149,57.9946550768,16.0183814633,23.143474772,1.5348009769,0
21.5906282423,1012.7101494161,37.8689257434,23.4194941897,17.207884685,1.0708717007,0
24.7854595643,1006.6101074483,56.3812228419,20.3492201877,25.9816644514,1.4016531258,0
27.5926368255,1019.429647736,44.2702645151,26.8841917155,31.5733428707,1.1888701868,0
25.6091290511,1007.2660742327,44.8746334996,15.9269615376,19.5965208359,1.7152368535,0
21.3694779507,1002.6120598827,41.8758060297,17.5980104465,15.8914008143,1.7160630534,0
22.5855525226,1007.9674314321,52.4271274684,22.5248964553,18.7785962753,1.2562549239,0
23.0415599838,1021.7817962738,63.15739147,16.8342375868,15.3936643076,1.4870160405,0
26.5054571783,1023.8659413002,76.2894274747,28.1853008691,22.2028422828,1.6898960033,0
27.071982215,1005.174657575,75.9096579231,26.3036046394,32.6050354656,1.1059559113,0
20.8979285759,1007.2805829645,60.7091861992,26.0864065219,27.4750676874,1.1863167765,0
20.7978096308,1009.0831118892,55.0675496817,10.8679435716,18.5835934925,1.4642723693,0
23.9625411755,1010.6922947008,77.8009855243,14.2947025024,29.7203473673,1.9290208857,0
23.0237468451,1011.5918951443,34.4261157607,22.179982221,18.2061807903,1.5323102634,0
20.6069731298,1017.4553863374,61.1886095325,13.7803456549,29.4064583296,1.3954890762,0
22.5787076646,1015.2598466661,76.9554349155,23.4348968095,24.2136994696,1.0944624258,0
27.9110056971,1023.7267348411,33.9137240365,28.668266409,31.8941833415,1.4408551127,0
25.0739447278,1019.3619354819,31.6894575474,21.8631199105,21.9189903573,1.4690603402,0
22.673091295,1002.6840279613,37.2814369263,10.6687597112,34.0889538971,1.946264493,0
25.8668921179,1015.9374700734,62.2638877662,26.5345529679,25.0950864713,1.5868204451,0
26.6622325682,1001.8067927253,64.535051975,20.6805546077,21.8054996447,1.8909953746,0
23.9694074088,1020.6180791019,50.1078190922,12.0478892559,16.0266874265,1.3372377508,0
25.743496189,1018.5705375396,32.5426984417,14.4224652578,25.9522396829,1.1339412194,0
27.5503111137,1020.1050726825,39.0327451046,18.1313561581,30.8200814813,1.127849737,0
25.9119365053,1009.9221994556,43.1462123816,17.5099724404,21.8623103283,1.3985020288,0
20.153383286,1019.3124461524,38.5472446784,10.8780922726,30.4787225765,1.4935091827,0
21.6429454775,1018.4306919313,64.9856538577,14.9254146821,17.0874291617,1.860247811,0
25.5031891638,1023.468747207,66.1155584162,13.8091399406,16.4300604866,1.7416030197,0
23.0915468074,1008.2573543867,59.7677861255,27.44409058,22.709408694,1.6953542507,0
20.8457964834,1016.6201939645,44.3090435399,13.9783362747,15.3704915349,1.0216269925,0
23.8687443848,1012.5261844449,46.0831235697,12.6432355505,28.4452587987,1.5307506024,0
24.7186751555,1005.0154092781,44.3665166614,13.237912201,19.4977356045,1.5626887558,0
27.5595793666,1004.8892661775,62.0837855081,26.3451853798,20.10007305,1.0392530531,0
22.4435538124,1018.6150919751,32.3758878604,14.3859056501,30.6530312565,1.6980743385,0
23.1036173492,1003.9978311256,49.9074746761,21.5993564041,16.3750190418,1.3289197782,0
24.0664935542,1000.5993861844,45.6512677351,26.3973629505,24.0116498563,1.2980425228,0
23.0648114687,1020.8892677491,78.3606603404,18.773107627,31.9310155164,1.5520181723,0
21.8475333168,1018.5875633945,56.5994159135,26.1806910048,19.3000953654,1.800054408,0
22.7688579263,1004.3152278226,30.131607779,19.0180730619,26.0981966765,1.8596655477,0
22.062041725,1005.6607401272,54.0357028242,19.9770204749,20.4372145345,1.7184601783,0
26.16071225,1011.5582124365,65.7043511343,24.7187078387,34.3235604967,1.2044834612,0
21.489320286,1003.1415286395,36.9189281271,24.9632359806,30.6586834548,1.6046127135,0
25.4909328526,1000.4588931095,45.5888823403,22.7564435852,15.6595388737,1.6840248617,0
22.122957865,1017.199071003,69.622833457,16.1358856622,33.6555824938,1.1064817633,0
23.9348549711,1019.2116948916,41.0823657309,15.3898010027,34.8334610566,1.575520217,0
27.4021171333,1003.672414222,78.5427098934,28.9495446879,19.2911304266,1.760891473,0
27.8882234256,1004.510595552,68.301294976,16.7760233985,23.4275388243,1.4648498037,0
24.3001848016,1024.878985255,49.9554649779,22.3080150942,22.8557129266,1.9378869761,0
24.3388716039,1019.2099982237,34.4603279408,14.2231607486,15.4002344726,1.5174012898,0
20.1196895861,1006.6136571557,55.7015409738,21.4629849596,27.906912465,1.9303511771,0
26.2790638671,1005.0002230278,36.5421180674,23.5162327149,30.7934722759,1.6252115339,0
27.891057373,1013.3397432528,35.6552878251,26.5654712963,30.5460429629,1.696795514,0
24.7682412876,1011.5096543919,48.2204932998,17.0600950194,30.0254623388,1.1984101012,0
23.9518974411,1019.7910018046,53.7852039095,20.7324655947,28.2253061253,1.8954127112,0
21.3005365493,1024.8879112148,35.9426289238,10.2989994221,19.8990701673,1.8110153749,0
26.8718911283,1024.7898558916,44.701985502,24.2048668385,23.1361858271,1.3676580461,0
24.7287630443,1012.5943360931,62.2975765556,29.4578877878,26.47923035,1.4813827117,0
20.6282174875,1014.0134838104,46.6036945412,13.0988357068,25.4319902598,1.8060165046,0
25.5437743502,1000.1256375841,51.3911728319,13.949725633,18.4916796935,1.5168367677,0
22.106908952,1005.246616932,59.9549662551,11.7785904551,22.4449059037,1.5548067583,0
23.3830117477,1014.1437891056,48.2725742327,28.7229267086,28.4678295806,1.8038847087,0
21.4723282786,1007.3981587245,65.8523969354,11.6854111836,29.3781388921,1.1002413703,0
25.7420843585,1016.9954531305,71.5461245411,10.8319191251,22.4601419976,1.5583844776,0
27.3387912121,1009.7869932584,72.2475188636,10.0048174904,15.6084707931,1.9081895957,0
20.7756169888,1015.1602444186,52.574796956,28.7693642473,19.24055701,1.4339352496,0
22.2226631965,1021.7476483473,60.2470406599,22.2818147595,16.8370067446,1.9995051897,0
26.6818343268,1022.3364763542,71.1613179623,12.0608338686,15.0624330271,1.1086074023,0
23.7823467624,1016.9281872144,73.7252647519,24.9843433018,16.0779658079,1.6613381138,0
22.3148192818,1006.3375254027,46.5443543847,15.3959211578,23.8029689445,1.6727136115,0
23.0970440718,1006.2826921786,38.3100268404,16.9894823907,30.1340982022,1.2340281753,0
24.7046899668,1014.2672415394,54.2133099055,20.9995797277,26.3091273215,1.1096281944,0
25.9970060172,1003.3971537532,33.3313999205,29.5215937244,16.2087308988,1.1862449383,0
23.8827591771,1020.754431075,77.5305887371,22.685053069,27.0665113129,1.9098236408,0
26.9632037048,1013.955793757,46.239945769,15.8677935117,31.3164170205,1.3251329284,0
23.76888284,1020.4684497614,36.2307103854,27.1531197648,33.9341583007,1.217140404,0
22.9891265477,1008.3228024058,38.8076956251,22.145333402,32.3140198465,1.6438679276,0
26.1035910281,1018.9871642297,74.3036983548,24.5806748566,21.6531319964,1.0140796633,0
20.0556606984,1006.0031655113,35.040359857,15.2042273587,15.5704004968,1.0082231314,0
25.8886571547,1003.803697173,75.6114811,27.8559187918,28.444682996,1.9848715661,0
27.0226608286,1022.3776556433,62.9622268525,16.8957385731,20.830338563,1.0997309723,0
27.3756450411,1003.5192614443,41.2448402865,21.1626831626,27.3870261187,1.0009430425,0
26.0572046425,1024.6301831478,70.4956560153,19.2041323631,23.1969534624,1.4771297674,0
23.5809909813,1019.3797692324,56.3384453635,16.3343424405,15.7549463393,1.2299614154,0
21.1850713761,1016.3457490957,64.0604628911,25.0430978452,32.8810921041,1.8073709398,0
25.0847478561,1007.5930238398,79.147246081,15.4827233438,23.8430822757,1.9784944647,0
24.7074684513,1013.9238022916,62.789813995,19.9404729555,27.2462257768,1.4167490606,0
26.0583645766,1005.6750324835,41.0638295533,13.2283397538,31.9402407078,1.382824208,0
24.7129498878,1018.0204079119,42.0603387314,13.3628217179,27.3511462642,1.3377559871,0
25.6242535998,1005.5650909135,43.0600085637,20.2380424254,18.3524312768,1.0357483945,0
25.6353889718,1012.3029164272,34.7121533202,13.4338798626,27.2518561655,1.754282333,0
20.1640873546,1006.2343946999,74.5333337946,24.3706263624,31.4225220897,1.8467830272,0
24.8059181956,1017.0458258008,79.6750780198,14.6467109185,24.2064278011,1.0144706415,0
20.9538286225,1016.2272935135,58.3581543957,21.0685912233,24.3860599272,1.3975918693,0
24.9993797583,1019.4954668906,69.1962639571,20.3856016479,22.8275618673,1.2402271664,0
